Title,Content,URL,Program
Basic Group Term Life Insurance,"810. Continuation of Coverage Upon Loss of Eligibility
Involuntary Re-designation to a Represented Position
Upon an employee’s involuntary change from an excluded designation to a represented designation, the employing department must pay 12 months of basic life insurance premiums as follows:

Send a cover memo and check payable to MetLife in the amount of $117.00 for employees who had the $50,000 managerial coverage; or $61.56 for employees who had the $25,000 supervisory/confidential coverage to:

Metropolitan Life Insurance Company

425 Market Street, Suite 970 San Francisco, CA 94105 Attn: State of California Policy Administrator (RE: GP #74503)

MetLife will send a conversion notice to the employee prior to the end of the 12 months. At this time the employee has the option to convert to an individual plan.

If the employee also has the supplemental life insurance, the employee may keep the coverage when they transfer to a represented position. Both the coverage and payroll deduction for the supplemental policy will continue unless the employee cancels it.

Retirement
Retirees may continue their basic and/or supplemental life insurance at their own expense. The employee must contact MetLife 30-days prior to retirement to assure premiums are deducted from their retirement benefit checks. Once the employee retires, they cannot increase the amount of coverage in the basic and/or supplemental policy. The amount of basic and supplemental life insurance benefits will reduce by 50 percent and the premium will be adjusted on the first of the month in which the retiree reaches age 65.

Also at age 70, the basic coverage will reduce to $5,000.

Leave of Absence/Disability
Employees may choose to maintain the basic life insurance or supplemental life insurance at their own expense during a leave of absence or disability.

It is the employee’s responsibility to contact MetLife 30 days prior to the effective date of a leave of absence or within 30 days of onset of their disability. If the employee elects not to continue the supplemental life insurance during a leave of absence, the supplemental coverage will cancel with the employee’s last payroll deduction.

Upon return to active pay status, the employee would be required to reapply to regain the supplemental coverage.

Employees on disability leave (or receiving disability benefits) may apply for a waiver of premium for the supplemental coverage only.

Separation from State Service or Voluntary Transfer to a Position Designated Represented
Employees may convert their basic life insurance and/or supplemental life insurance to a private policy without proof of insurability. The employee should contact MetLife within 30 days of termination of group coverage to request a conversion authorization form.

Employees who voluntarily transfer to represented positions and are enrolled in the supplemental policy may keep the supplemental coverage. Both the coverage and payroll deduction for the supplemental life insurance will continue unless they cancel it.",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-administration-manual/basic-group-term-life-insurance/,Benefits Administration Manual
Benefits Checklist in the Event of Death,"Use the Benefits Checklist in the Event of Death to assist in determining actions taken in the event of the death of a California State Employee. You may check off benefits associated with the employee and make specific notes.

These are typical benefits, which may vary by bargaining unit and individual employee choices. You may wish to review collective bargaining aspects covering the employee and consult with appropriate surviving family member(s). Topics are hyperlinked to additional information. Contact resources are also provided.",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-administration-manual/benefits-checklist-in-the-event-of-death/,Benefits Administration Manual
Benefits Checklist in the Event of Death Form,"Use this informational checklist to assist in determining actions taken in the event of the death of a California State Employee. You may check off benefits associated with the employee and make specific notes. These are typical benefits, which may vary by bargaining unit and individual employee choices. You may wish to review collective bargaining aspects covering the employee and consult with appropriate surviving family member(s). Topics are hyperlinked to additional information. Contact resources are also provided. ",https://www.calhr.ca.gov/Documents/CalHR-152.pdf,Benefits Administration Manual
Common Carrier Travel and Accident Insurance,"801.1. General Information
The Common Carrier Travel and Accident Insurance Program is a State-paid benefit provided for managers, supervisors, confidential, and other specified, excluded employees that are required to travel on state business away from the premises where the employee is permanently assigned. Effective October 1, 2015, the carrier is STARR Indemnity and Liability Dallas Texas. ",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-administration-manual/common-carrier-travel-and-accident-insurance/,Benefits Administration Manual
Common Carrier Travel and Accident Insurance,"801.2. Eligibility
Employees must work half time or more with one of the following designations:
Permanent, CEA, Limited Term of 6 months and over, or TAU in lieu of permanent appointment if CBID is: M, S, C, E48, E50, E58, E59, E68, E78, E79, E88, E89, E92, E97, E98, or E99; or E90 in class codes 2545, 4189, 4232, 5309, 5316, 5319 and 5695; or E91 in class codes 5987, 5988, 5991; or employees moved to E01 through E21, E67, or E77 *due to middle management reductions.
Intermittent only if permanent, who meet the above requirements.

Employees moved to E01 through E21, E67, or E77 due to mid-management reductions retain their coverage; however, future incumbents are designated represented and are not eligible for this benefit.",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-administration-manual/common-carrier-travel-and-accident-insurance/,Benefits Administration Manual
Common Carrier Travel and Accident Insurance,"801.3 Covered Travel Benefit
If an insured employee is required to travel on State business away from the work premises where he or she is permanently assigned, any loss incurred by the insured employee during the business trip is covered.

Coverage begins from the actual start of a planned trip. The insured employee may leave from his or her place of work, home or another location. The coverage stops upon the return to the insured employee’s place of work or home, whichever occurs first.
Commuting travel is not covered. Commuting travel is defined as travel to the insured employee’s place of work or home.
Air travel coverage is limited. It only applies while riding as a passenger (not as a pilot or crewmember), on a Military air transport aircraft in any country or on any civil aircraft. (Such civil aircraft cannot be owned or operated by an insured employee or by the State.) Such aircraft must (1) be operated by a duly licensed pilot; (2) have a current unrestricted airworthiness certificate; and (3) not be used to fight fires, inspect pipelines or power lines, take aerial photos, or explore. ",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-administration-manual/common-carrier-travel-and-accident-insurance/,Benefits Administration Manual
Common Carrier Travel and Accident Insurance,"801.4. Exposure and Disappearance
A loss that is the result of unavoidable exposure to the elements is also covered. One of the hazards described above must have caused such loss. Benefit payment is prescribed below.

Subject to the terms of the policy, loss of life of an insured employee will be presumed if his or her body has not been found within one (1) year after having been involved in one of the covered hazards.",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-administration-manual/common-carrier-travel-and-accident-insurance/,Benefits Administration Manual
Common Carrier Travel and Accident Insurance,"801.5. Level of Coverage
The level of coverage for each eligible employee is up to $150,000 (i.e., the principle sum) for accidental death and dismemberment.

 If an insured employee suffers one or more of the losses shown below as a result of “injury”, payments will be for the sum shown below for the loss. The loss must occur within one year after the date of accident. Only the larger of the sums will be paid for the insured employee if more than one loss results from an accident.

For Loss of: Life

Payment: The Principal Sum

For Loss of: Both hands or both feet or sight of both eyes

Payment: The Principal Sum

For Loss of: One hand or one foot

Payment: The Principal Sum

For Loss of: One hand or foot and sight of one eye

Payment: The Principal Sum

For Loss of:  Speech and hearing

Payment:  The Principal Sum

For Loss of: Either hand or foot

Payment: One-half of the Principal Sum

For Loss of:  Speech or hearing

Payment: One-half of the Principal Sum

For Loss of:  Sight of one eye

Payment: One-half of the Principal Sum

For Loss of:  Thumb or index finger

Payment:  One-quarter of the Principal Sum ",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-administration-manual/common-carrier-travel-and-accident-insurance/,Benefits Administration Manual
Common Carrier Travel and Accident Insurance,"801.6. Exclusions
Benefits will not be paid for a loss that is caused by or results from:

Intentionally self-inflicted injuries;
Suicide or any attempted threat;
War or any act of war, declared or undeclared.
Service in the armed forces of any country and in such event, the pro-rata unearned premium will be returned;
Illness, disease, or any bacterial infection other than bacterial infection occurring in consequence of an accidental cut or wound;
Travel or flight in any aircraft except as specified in covered travel.",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-administration-manual/common-carrier-travel-and-accident-insurance/,Benefits Administration Manual
Common Carrier Travel and Accident Insurance,"801.7. Enrollment
Enrollment in the State-paid Common Carrier Travel and Accident Insurance is automatic. The effective date of coverage is the date when the employee is appointed to an eligible classification.  There is no policy booklet or certificate provided by the carrier. ",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-administration-manual/common-carrier-travel-and-accident-insurance/,Benefits Administration Manual
Common Carrier Travel and Accident Insurance,"801.8. Beneficiary Designation
Benefits payable under this program of eligible employees who are required to travel on State business away from the work premises where he or she is permanently assigned, and have incurred any loss during a business trip is covered. Benefits are paid in the following order unless the Department of General Services, Office of Risk Management has a designated beneficiary form on file for the employee, other than the order below:

The insured employee’s surviving spouse, or registered domestic partner, if none;
The insured employee’s surviving child(ren), if none;
The insured employee’s surviving parent(s), if none;
The insured employee’s surviving sibling(s), if none;
The insured employee’s estate.
Family status changes, such as divorce and remarriage are automatically adjusted, provided an employee has not designated a beneficiary other than the above with the Department of General Services, Office of Risk Management.

If an employee has questions or would like to make changes to a beneficiary on file, please contact Department of General Services at (916) 376-5279 or CalHR at (916) 324-0533.",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-administration-manual/common-carrier-travel-and-accident-insurance/,Benefits Administration Manual
Consolidated Benefits (CoBen),"1601. General Information
The Consolidated Benefits (CoBen) Program, is administered by the California Department of Human Resources (CalHR) Benefits Division. Departments are responsible for ensuring employees are provided information regarding the CoBen benefit. This manual provides departments with information regarding eligibility, enrollment, and available benefits under the CoBen program. The two types of benefits presented under the CoBen program are:

The CoBen Program Benefit Allowance is automatically established in the State Controller’s Office (SCO) payroll system to offset the cost of health, dental, and vision benefits for eligible employees.
The CoBen Program Cash Option is a cash payment option which is paid in lieu of maintaining state-sponsored health or health and dental benefits. This option is available to eligible state employees. Departments are responsible for assisting employees who wish to enroll in CoBen Cash and ensuring all the appropriate documents are completed correctly and timely.
The CoBen Handbook, provides an overview of the program and how it works. The CoBen Handbook should be made available to eligible employees. Personnel Offices may go to the CalHR Benefits Division website to download copies of the CoBen Handbook for employees who do not have internet access.

CalHR Benefits Division
(916) 322-0300

Authority
Internal Revenue Code Sections 125 and 129
Section 599.956 through 599.959 of Title 2 of the California Administrative Code
State Consolidated Benefits Program",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-administration-manual/consolidated-benefits-coben/,Benefits Administration Manual
Consolidated Benefits (CoBen),"1602. Benefit Allowance
“Benefit Allowance”
The state will establish one combined employer contribution amount for an employee’s health, dental, and state-sponsored vision benefits. The employees’ benefit allowance is automatically established in the SCO payroll system, therefore, no enrollment form is required. The full premium amount id based on the health, dental, and vision plans the employees chooses and is deducted from the employee’s benefit allowance. Eligible employees are automatically enrolled in the state’s vision plan. The vision benefit is mandatory under CoBen and eligible employees may not cancel their state-sponsored vision coverage.

The employee’s benefit allowance will depend on the number of dependents that the employees covers. If an employees is enrolled in both a state-sponsored health and dental plan, their health benefit enrollment party code will determine the benefit allowance they will receive.

If the total cost of the plans employee’s health, dental, and vision is less than the benefit allowance, the employee will receive the difference as taxable cash (excess cash) in their paycheck. The excess cash amount will be subject to state, federal, and social security taxes. In order to receive excess cash, employees must be enrolled in health, dental, and vision benefits. If employees are not enrolled in all three benefits, they will not be eligible to receive excess cash.

If the total cost of the employee’s health, dental, and vision plans is more than their benefit allowance, the employee pay the difference (out-of-pocket) with pre-tax dollars automatically deducted from their paycheck. The out-of-pocket amount will not be subject to state, federal, and social security taxes.

If an employee enrolls in health and vision only, they will receive the lesser of the total premium cost or the CoBen allowance amount.

If an employee elects to receive cash in lieu of their state-sponsored health plan but enrolls in a state-sponsored dental plan, the benefit allowance will be the amount of their dental and basic vision premium. In this situation, the employee will receive cash in lieu of qualifying group health coverage and the dental and vision premium will be fully paid. The employee will not have an out-of-pocket dental and vision premium cost.

The CoBen Program Benefit Allowance will automatically stop at the time of retirement, separation, or loss of eligibility. At retirement, the health and dental deduction (if any) will be shown as the state share and retiree share of the applicable premiums. The Personnel Office is required to offer COBRA continuation for state-sponsored vision coverage at the time of retirement. The state will continue to fully pay the state-sponsored basic vision premium for eligible active employees.

Represented Employee CoBen Allowance
The CoBen allowance for represented employees is determined through collective bargaining.

The collective bargaining process is fluid and the CoBen allowance for represented employees may change. CalHR will notify departments if there are changes to these rates.

2023 CoBen Allowances
2023 CoBen allowances can be found in the 2023 Consolidated Benefits (CoBen) Handbook.",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-administration-manual/consolidated-benefits-coben/,Benefits Administration Manual
Consolidated Benefits (CoBen),"1603. Benefits Calculator
The Benefits Calculator helps employees in CoBen determine how much will be deducted from or added to their paycheck based on which health and dental plans they choose. State vision coverage is mandatory under CoBen and the vision amount is automatically added into the calculation.

The CoBen handbook includes a worksheet that employees may fill out to help them calculate their benefit costs. However, the CoBen calculator has the advantage of being easier to use and allowing employees to try different scenarios. An employee simply clicks on his or her health and dental plan choices and indicates how many dependents will be covered. The calculator automatically computes the total cost of the benefits and subtracts it from the CoBen allowance. The result shows whether the employee will have a monthly benefit deduction or receive extra cash and the amount of the deduction or cash.",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-administration-manual/consolidated-benefits-coben/,Benefits Administration Manual
Consolidated Benefits (CoBen),"1604. CoBen Cash
“Cash Option”
Employees may elect to receive cash in lieu of their own State- sponsored health insurance or health and dental insurance plan. Employees may not elect to receive cash in lieu of dental coverage only. Employees must certify they have qualifying group health and/or dental coverage through a spouse, domestic partner, or another source to be eligible for cash option.

Group coverage is typically maintained by an employer or employee organization and must conform to the federal Affordable Care Act’s (ACA’s) minimum value standards.  The ACA establishes a minimum value standard of benefits of a health plan.  For a qualifying group health plan to meet the ACA’s minimum value standards, the plan must cover at least 60 percent of the total allowed costs of benefits provided under the plan.

All CalPERS-sponsored health plans meet the minimum value standards.  Employees covered under individual coverage, such as TRICARE, Medicare, Medi-Cal, and Covered California are not eligible for the CoBen Cash, even if they meet the minimum value standards.

Cash Option payments are taxable and the amounts are listed below:

$155 per month in lieu of health and dental insurance
$130 per month in lieu of health only
Employees in CoBen are eligible for the CoBen Cash Option in lieu of health or health and dental benefits, therefore, they are not eligible for the State’s FlexElect Cash Option Program. Retired employees are not eligible for CoBen Cash.

Employees who are not currently enrolled in the CoBen Cash Option and wish to enroll in the Cash Option for the next Plan Year, must complete a Consolidated Benefits (CoBen) Cash Enrollment Election (STD. 702) during an open enrollment period or as newly eligible. The CoBen Cash Plan Year is January 1 through December 31.

Employees who are currently enrolled in the Cash Option will be automatically reenrolled into the Cash Option for the next plan year. It is not necessary for these employees to complete a Consolidated Benefits (CoBen) Cash Enrollment Election (STD. 702) during a CoBen Cash Open Enrollment Period, unless they wish to cancel or change their Cash Option Enrollment.

Under the Internal Revenue Code governing the CoBenProgram, employees who enroll or make changes to their Cash Option during an Open Enrollment Period may cancel or change their election through December 31. This rule also applies to employees who are automatically reenrolled in the Cash Option. Accordingly, if employees wish to cancel their automatic Cash Option reenrollment after the Open Enrollment Period has ended, they may do so, provided it is done on or before December 31 in the same year.

Eligible employees enrolled in CoBen Cash may also enroll in the State’s FlexElect Program’s, Dependent Care Reimbursement Account and/or Medical Reimbursement Account. Departments should reference the Benefits Administration Manual (BAM) Section 700 for the FlexElect Reimbursement Accounts eligibility/enrollment criteria.
Permanent-Intermittent (PI) employees wishing to participate in the Cash Option, will not have their enrollment automatically continued. PI employees are required to complete a STD. 702 each year they wish to receive the Cash Option.
If the employee is not enrolled in a state-sponsored health and/or dental plan at the time of his/her death, then the surviving spouse and dependents can’t enroll in a medical or dental plan unless the California Public Employees’ Retirement System (CalPERS) determines they’re eligible for survivor benefits.
Employees who are eligible to receive survivor benefits after the death of the spouse or domestic partner can continue to receive CoBen Cash.
Dental Cash Option Three-Year Commitment
Once enrolled in the Dental Cash Option, the employee is obligated to stay in the Dental Cash for three plan years.  After completion of the three plan year commitment, employees may enroll in a State dental plan during the next open enrollment period.  The Personnel Office should take steps to monitor the three-year commitment and ensure compliance when employees request cash option enrollment/changes during or after the open enrollment period. After completing the three-year commitment, employees may enroll in a dental plan during the open enrollment period. There is no three-year commitment for employees who are not enrolled in the Cash Option.

Exception to the three-year commitment:

Lose their other dental coverage;
Cancel both their health and dental CoBen Cash during an open enrollment period; or
Due to a valid permitting event under the CoBen Program.

If one of these events occurs, then the employee may enroll in a dental plan prior to the end of the three-year commitment period.

Delta Dental Plan 24-Month Restriction
Employees in CoBen do not serve the State Dental Program’s Delta Dental 24-month restriction period. Newly hired employees and those employees who transfer from a Bargaining Unit not eligible for CoBen to a Bargaining Unit eligible for CoBen, including those employees who are currently serving the 24-month restriction will be allowed to enroll or change to a Delta Dental plan.

Administrative Fee
Employees who enroll in the CoBen Cash Option in lieu of enrolling in State-sponsored benefits, will not pay a monthly administrative fee. Those employees enrolled in CoBen Cash and a FlexElect Program Medical and/or Dependent Care Reimbursement Account will pay a $1.00 monthly administrative fee. The administrative fee will be deducted from their after tax salary each month. The administrative fee will be determined each year by the CalHR.",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-administration-manual/consolidated-benefits-coben/,Benefits Administration Manual
Consolidated Benefits (CoBen),"1605. Premium Only Plan (POP)
Under the State’s Premium Only Plan any out-of-pocket premium cost to employees for their State-sponsored health, dental, and vision insurance cost (in excess of their CoBen allowance) is taken out of their paycheck before federal, state, and social security taxes are deducted (pre-tax basis). This tax savings helps to offset some of their insurance premium cost. All employees in CoBen who pay an out-of-pocket share for their State-sponsored health, dental, and vision premiums are automatically enrolled into Premium Only Plan.

In addition, as the employees’ CoBen allowance and/or insurance premiums increase or decrease, the employees’ share will automatically change and continue to be deducted from their paycheck as long as they are enrolled in POP.",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-administration-manual/consolidated-benefits-coben/,Benefits Administration Manual
Consolidated Benefits (CoBen),"Enrollment into POP
Enrollment into Premium Only Plan is automatic for all employees in CoBen who pay an out-of-pocket amount for health, dental, and vision premiums. Premium Only Plan is mandatory under CoBen and employees may not disenroll. There is not a monthly administrative fee for Premium Only Plan participants.",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-administration-manual/consolidated-benefits-coben/,Benefits Administration Manual
Consolidated Benefits (CoBen),"Benefit Allowance – Out of Pocket Cost
If the total cost of the plans employees choose is more than their CoBen allowance, they pay the difference (out-of-pocket) with pre-tax dollars automatically deducted from their paycheck. The out-of-pocket amount will not be subject to state, federal, and social security taxes.

Should an employee only enroll into one of the benefits (dental or health), along with the mandatory vision plan enrollment, the employee’s allowance will be the sum of premium cost only, or the maximum contribution amount, based on the dental or health party code (based on the actual enrollment), whichever is less.",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-administration-manual/consolidated-benefits-coben/,Benefits Administration Manual
